Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
916,160,RM,30.0,2001.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5.0,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3.0,3.0,0.0,0.0,0.0,0.0,0,546.0,546.0,GasA,2,Y,1,546.0,546,0,1092.0,0.0,0,1,1,3.0,1,3,6,Typ,0.0,3.461038961038961,Attchd,1970.0,1.0,1.0,286.0,3.0,3.0,1,0,0,0,0,0,0,0,0,1,2007,WD,Normal,75000.0
917,20,C (all),50.0,9000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3.5,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3.0,3.0,2.0,3.0,50.0,0.0,0,430.0,480.0,GasA,3,N,1,480.0,0,0,480.0,1.0,0,0,0,1.0,1,3,4,Typ,0.0,3.461038961038961,Detchd,1958.0,1.0,1.0,308.0,3.0,3.0,1,0,0,0,0,0,0,0,0,10,2006,WD,Abnorml,35311.0
918,20,RL,70.04995836802665,17140.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6.0,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,1059.0,0.0,0,75.0,1134.0,GasA,5,Y,1,1229.0,0,0,1229.0,0.0,0,1,0,3.0,1,3,6,Typ,0.0,3.461038961038961,Attchd,1956.0,2.0,1.0,284.0,3.0,3.0,1,0,0,0,0,0,0,0,0,4,2009,WD,Normal,135000.0
919,60,RL,103.0,13125.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5.0,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,5.0,3.0,1.0,3.0,48.0,0.0,0,422.0,1104.0,GasA,5,Y,1,912.0,1215,0,2127.0,1.0,0,2,1,4.0,1,4,8,Typ,1.0,3.0,Attchd,1991.0,2.0,3.0,833.0,3.0,3.0,1,72,190,0,0,0,0,0,0,11,2007,WD,Normal,238000.0
920,20,RL,87.0,11029.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7.5,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,5,3,CBlock,4.0,3.0,0.0,4.0,528.0,0.0,0,245.0,1184.0,GasA,5,Y,1,1414.0,0,0,1414.0,1.0,0,1,0,3.0,1,3,6,Min1,1.0,3.0,Attchd,1990.0,1.0,2.0,601.0,3.0,3.0,1,0,51,0,0,0,0,0,0,5,2008,WD,Normal,176500.0
921,60,RL,70.0,8462.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5.0,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,4,3,PConc,4.0,3.0,0.0,5.0,814.0,0.0,0,114.0,928.0,GasA,5,Y,1,936.0,785,0,1721.0,0.0,0,2,1,3.0,1,4,7,Typ,0.0,3.461038961038961,Attchd,1994.0,2.0,2.0,471.0,3.0,3.0,1,300,87,0,0,0,0,0,0,7,2007,WD,Normal,201000.0
922,90,RL,67.0,8777.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7.0,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,490.0,3,3,CBlock,3.0,3.0,0.0,4.0,1084.0,0.0,0,188.0,1272.0,GasA,4,Y,1,1272.0,928,0,2200.0,2.0,0,2,2,4.0,1,3,9,Typ,0.0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0.0,0.0,3.0,3.0,1,0,70,0,0,0,0,0,0,9,2008,WD,Normal,145900.0
923,20,RL,65.0,10237.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5.0,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,490.0,4,3,PConc,4.0,3.0,0.0,5.0,28.0,0.0,0,1288.0,1316.0,GasA,5,Y,1,1316.0,0,0,1316.0,0.0,0,2,0,3.0,1,4,6,Typ,1.0,4.0,Attchd,2005.0,3.0,2.0,397.0,3.0,3.0,1,100,0,0,0,0,0,0,0,10,2006,New,Partial,169990.0
924,120,RL,50.0,8012.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5.0,1993,1994,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4.0,3.0,0.0,1.0,165.0,0.0,0,598.0,1604.0,GasA,5,Y,1,1617.0,0,0,1617.0,1.0,0,2,0,2.0,1,4,5,Typ,1.0,2.0,Attchd,1993.0,2.0,2.0,533.0,3.0,3.0,1,0,69,0,0,0,0,0,0,7,2008,WD,Normal,193000.0
925,20,RL,79.0,10240.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6.0,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,3,3,CBlock,4.0,3.0,0.0,3.0,625.0,0.0,0,0.0,1686.0,GasA,3,Y,1,1686.0,0,0,1686.0,1.0,0,2,0,3.0,1,3,7,Typ,1.0,3.0,Attchd,1980.0,1.0,2.0,612.0,3.0,3.0,1,384,131,0,0,0,0,0,0,5,2006,WD,Normal,207500.0
926,20,RL,70.04995836802665,15611.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6.0,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,2.0,4.0,767.0,0.0,0,266.0,1126.0,GasA,3,Y,1,1126.0,0,0,1126.0,0.0,0,2,0,3.0,1,5,6,Typ,0.0,3.461038961038961,Attchd,1977.0,2.0,2.0,540.0,3.0,3.0,1,180,0,0,0,0,0,0,0,3,2008,WD,Abnorml,175000.0
927,60,RL,93.0,11999.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5.0,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,PConc,4.0,3.0,0.0,0.0,0.0,0.0,0,1181.0,1181.0,GasA,5,Y,1,1234.0,1140,0,2374.0,0.0,0,2,1,4.0,1,5,10,Typ,1.0,4.0,BuiltIn,2003.0,3.0,3.0,656.0,3.0,3.0,1,104,100,0,0,0,0,0,0,5,2007,WD,Normal,285000.0
928,60,RL,70.04995836802665,9900.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5.0,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,3,3,CBlock,3.0,3.0,0.0,3.0,552.0,0.0,0,280.0,832.0,GasA,4,Y,1,1098.0,880,0,1978.0,0.0,0,2,1,4.0,1,3,9,Typ,1.0,4.0,Attchd,1968.0,2.0,2.0,486.0,3.0,3.0,1,0,43,0,0,0,0,0,0,4,2008,WD,Normal,176000.0
929,20,RL,70.04995836802665,11838.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5.0,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,0.0,0.0,0.0,0,1685.5,1753.0,GasA,5,Y,1,1788.0,0,0,1788.0,0.0,0,2,0,3.0,1,5,7,Typ,1.0,3.0,Attchd,2001.0,2.0,2.0,522.0,3.0,3.0,1,202,151,0,0,0,0,0,0,6,2009,WD,Normal,236500.0
930,60,RL,70.04995836802665,13006.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5.0,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,3,3,PConc,4.0,3.0,0.0,0.0,0.0,0.0,0,964.0,964.0,GasA,4,Y,1,993.0,1243,0,2236.0,0.0,0,2,1,4.0,1,4,8,Typ,1.0,3.0,BuiltIn,1997.0,3.0,2.0,642.0,3.0,3.0,1,0,0,0,0,0,0,0,0,11,2006,WD,Normal,222000.0
931,20,RL,73.0,8925.0,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5.0,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,5.0,16.0,0.0,0,1450.0,1466.0,GasA,5,Y,1,1466.0,0,0,1466.0,0.0,0,2,0,3.0,1,4,7,Typ,0.0,3.461038961038961,Attchd,2007.0,3.0,3.0,610.0,3.0,3.0,1,100,18,0,0,0,0,0,0,7,2009,WD,Normal,201000.0
932,20,RL,70.0,9100.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6.0,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,338.0,0.0,0,121.0,925.0,GasA,5,Y,1,925.0,0,0,925.0,0.0,0,1,0,2.0,1,3,5,Typ,0.0,3.461038961038961,Detchd,1965.0,1.0,1.0,429.0,3.0,3.0,1,0,0,0,0,0,0,0,0,7,2009,WD,Normal,117500.0
933,20,RL,84.0,11670.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5.0,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,5,3,PConc,5.0,3.0,0.0,0.0,0.0,0.0,0,1685.5,1905.0,GasA,5,Y,1,1905.0,0,0,1905.0,0.0,0,2,0,3.0,1,5,8,Typ,1.0,4.0,Attchd,2006.0,3.0,3.0,788.0,3.0,3.0,1,0,190,0,0,0,0,0,0,3,2007,WD,Normal,320000.0
934,20,RL,63.0,8487.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5.0,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4.0,3.0,2.0,5.0,20.0,0.0,0,1480.0,1500.0,GasA,5,Y,1,1500.0,0,0,1500.0,0.0,0,2,0,3.0,1,4,6,Typ,0.0,3.461038961038961,Attchd,2004.0,2.0,2.0,570.0,3.0,3.0,1,192,36,0,0,0,0,0,0,8,2009,WD,Normal,190000.0
935,20,RL,110.0,17714.375,Pave,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7.0,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4.0,3.0,2.5,5.0,425.0,0.0,0,160.0,585.0,GasA,5,Y,1,2069.0,0,0,2069.0,1.0,0,2,0,4.0,1,4,9,Typ,1.0,4.0,Attchd,1960.0,2.0,2.0,505.0,3.0,3.0,1,0,0,0,0,0,0,0,0,11,2008,WD,Normal,242000.0
936,30,RL,52.0,5825.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5.0,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,3,3,PConc,2.0,3.0,1.0,0.0,0.0,0.0,0,600.0,600.0,GasA,4,Y,1,747.0,0,0,747.0,0.0,0,1,0,1.0,1,3,5,Typ,0.0,3.461038961038961,Detchd,1953.0,1.0,2.0,528.0,3.0,3.0,1,0,0,0,0,0,0,0,0,6,2006,WD,Normal,79900.0
937,20,RL,67.0,10083.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5.0,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,103.68526170798899,4,3,PConc,4.0,3.0,0.0,5.0,833.0,0.0,0,343.0,1176.0,GasA,5,Y,1,1200.0,0,0,1200.0,1.0,0,2,0,2.0,1,4,5,Typ,0.0,3.461038961038961,Attchd,2003.0,2.0,2.0,555.0,3.0,3.0,1,0,41,0,0,0,0,0,0,8,2009,WD,Normal,184900.0
938,60,RL,75.0,9675.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5.0,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,5.0,341.0,0.0,0,772.0,1113.0,GasA,5,Y,1,1113.0,858,0,1971.0,0.0,0,2,1,3.0,1,4,8,Typ,1.0,4.0,Attchd,2005.0,2.0,2.0,689.0,3.0,3.0,1,0,48,0,0,0,0,0,0,2,2009,WD,Normal,253000.0
939,60,RL,73.0,8760.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,5.0,464.0,0.0,0,927.0,1391.0,GasA,5,Y,1,1391.0,571,0,1962.0,0.0,0,2,1,3.0,1,4,7,Typ,0.0,3.461038961038961,Attchd,2006.0,2.0,3.0,868.0,3.0,3.0,1,0,90,0,0,0,0,0,0,8,2006,New,Partial,239799.0
940,70,RL,70.04995836802665,17714.375,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7.0,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,0.0,0.0,0.0,0,1032.0,1032.0,GasA,5,Y,1,1207.0,1196,0,2403.0,0.0,0,2,0,4.0,1,3,10,Typ,2.0,3.0,Attchd,1940.0,1.0,1.0,349.0,3.0,3.0,1,56,0,0,0,0,0,0,0,6,2010,COD,Normal,244400.0
941,90,RL,55.0,12640.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5.0,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,2.5,2.0,936.0,0.0,0,396.0,1728.0,GasA,3,Y,1,1728.0,0,0,1728.0,0.0,0,2,0,4.0,1,3,8,Typ,0.0,3.461038961038961,Attchd,1976.0,1.0,2.0,574.0,3.0,3.0,1,40,0,0,0,0,0,0,0,7,2006,WD,Normal,150900.0
942,60,RL,70.04995836802665,8755.0,Pave,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5.0,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,4,3,PConc,4.0,3.0,0.0,4.0,772.0,0.0,0,220.0,992.0,GasA,5,Y,1,1022.0,1038,0,2060.0,1.0,0,2,1,3.0,1,4,8,Typ,1.0,3.0,BuiltIn,1999.0,2.0,2.0,390.0,3.0,3.0,1,0,0,0,0,0,0,0,0,6,2009,WD,Normal,214000.0
943,90,RL,42.0,7711.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3.5,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4.0,3.0,2.5,5.0,1440.0,0.0,0,0.0,1440.0,GasA,3,Y,1,1440.0,0,0,1440.0,2.0,0,2,0,4.0,1,3,8,Typ,0.0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0.0,0.0,3.0,3.0,1,321,0,0,0,0,0,0,0,8,2007,Oth,Abnorml,150000.0
944,90,RL,100.0,17714.375,Pave,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4.0,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,2.0,0.0,0.0,0.0,0,1632.0,1632.0,GasA,3,Y,1,1632.0,0,0,1632.0,0.0,0,2,0,4.0,1,3,8,Typ,0.0,3.461038961038961,Attchd,1967.0,1.0,2.0,576.0,3.0,3.0,1,0,0,0,0,0,0,0,0,6,2007,WD,Normal,143000.0
945,20,RL,70.04995836802665,14375.0,Pave,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6.0,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,490.0,3,3,CBlock,3.0,3.0,0.0,5.0,111.0,0.0,0,354.0,819.0,GasA,4,Y,1,1344.0,0,0,1344.0,0.0,0,1,0,3.0,1,4,7,Typ,1.0,4.0,Basment,1958.0,2.0,2.0,525.0,3.0,3.0,1,0,118,0,0,0,0,0,0,1,2009,COD,Abnorml,137500.0
946,50,RM,98.0,8820.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6.0,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3.0,3.0,0.0,1.0,1088.0,0.0,0,0.0,1088.0,GasA,3,Y,1,1188.0,561,0,1869.0,0.0,0,1,0,2.0,1,3,7,Typ,0.0,3.461038961038961,Detchd,1963.0,1.0,2.0,456.0,3.0,3.0,1,48,0,0,0,0,0,0,0,9,2009,WD,Normal,124900.0
947,80,RL,70.0,8163.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6.0,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,3.0,3.0,2.0,4.0,748.0,0.0,0,102.0,1144.0,GasA,3,Y,1,1144.0,0,0,1144.0,1.0,0,1,0,3.0,1,3,6,Typ,1.0,3.0,Attchd,1959.0,2.0,1.0,796.0,3.0,3.0,1,86,0,0,0,0,0,0,0,3,2006,WD,Normal,143000.0
948,20,RL,85.0,14536.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5.0,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4.0,3.0,2.0,5.0,1300.0,0.0,0,316.0,1616.0,GasA,5,Y,1,1629.0,0,0,1629.0,1.0,0,2,0,3.0,1,4,9,Typ,1.0,4.0,Attchd,2002.0,3.0,3.0,938.0,3.0,3.0,1,0,190,0,0,0,0,0,0,11,2007,WD,Normal,270000.0
949,60,RL,65.0,14006.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5.0,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,4,3,PConc,4.0,3.0,0.6736990154711674,0.0,0.0,0.0,0,936.0,936.0,GasA,5,Y,1,936.0,840,0,1776.0,0.0,0,2,1,3.0,1,4,7,Typ,1.0,3.0,Attchd,2002.0,2.0,2.0,474.0,3.0,3.0,1,144,96,0,0,0,0,0,0,2,2006,WD,Normal,192500.0
950,20,RL,78.0,9360.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7.0,1972,2006,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,982.0,0.0,0,179.0,1161.0,GasA,3,Y,1,1381.0,0,0,1381.0,1.0,0,1,1,3.0,1,4,5,Typ,1.0,3.0,Attchd,1972.0,2.0,2.0,676.0,3.0,3.0,1,0,0,0,0,0,0,0,0,3,2010,WD,Normal,197500.0
951,20,RL,60.0,7200.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7.5,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,398.0,0.0,0,317.0,864.0,GasA,4,Y,1,864.0,0,0,864.0,1.0,0,1,0,3.0,1,4,5,Typ,0.0,3.461038961038961,Detchd,1980.0,2.0,2.0,720.0,3.0,3.0,1,194,0,0,0,0,0,0,0,7,2007,WD,Normal,129000.0
952,20,RH,60.0,7800.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5.0,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,641.0,0.0,0,187.0,828.0,GasA,4,Y,1,965.0,0,0,965.0,1.0,0,1,0,3.0,1,3,6,Typ,0.0,3.461038961038961,Detchd,1979.0,1.0,1.0,300.0,3.0,3.0,1,421,0,0,0,0,0,0,0,7,2006,WD,Abnorml,119900.0
953,85,RL,60.0,7200.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,7.5,1972,2003,Gable,CompShg,WdShing,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,2.0,5.0,660.0,0.0,0,108.0,768.0,GasA,4,Y,1,768.0,0,0,768.0,0.0,0,1,0,2.0,1,3,5,Typ,0.0,3.461038961038961,Detchd,1974.0,3.0,1.0,396.0,3.0,3.0,1,192,0,0,0,0,0,0,0,4,2009,WD,Normal,133900.0
954,60,RL,70.04995836802665,11075.0,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4.0,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,3,3,CBlock,3.0,3.0,2.0,4.0,562.0,0.0,0,29.0,784.0,GasA,5,Y,1,1168.0,800,0,1968.0,0.0,0,2,1,4.0,1,3,7,Min2,1.0,1.5,Attchd,1969.0,2.0,2.0,530.0,3.0,3.0,1,305,189,0,0,0,0,0,0,9,2008,WD,Normal,172000.0
955,90,RL,35.0,9400.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5.0,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,3,3,CBlock,4.0,3.0,2.5,5.0,945.0,0.0,0,0.0,945.0,GasA,3,Y,1,980.0,0,0,980.0,0.0,0,2,0,4.0,1,3,4,Typ,0.0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0.0,938.0,3.0,3.0,1,0,0,0,0,0,0,0,0,10,2006,WD,AdjLand,127500.0
956,90,RH,82.0,7136.0,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6.0,1946,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,423.0,3,3,CBlock,4.0,3.0,0.0,2.0,484.0,0.0,0,495.0,979.0,GasA,3,N,1,979.0,979,0,1958.0,0.0,0,2,0,4.0,1,3,8,Typ,0.0,3.461038961038961,Attchd,1946.0,1.0,2.0,492.0,3.0,3.0,1,0,0,0,0,0,0,0,0,8,2007,WD,Normal,145000.0
957,160,RM,30.0,1413.375,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6.0,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4.0,3.0,0.0,4.0,285.0,0.0,0,276.0,561.0,GasA,3,Y,1,561.0,668,0,1229.0,0.0,0,1,1,2.0,1,3,5,Typ,1.0,3.0,Attchd,1980.0,3.0,2.0,462.0,3.0,3.0,1,150,0,0,0,0,0,0,0,5,2009,WD,Normal,124000.0
958,20,RL,70.0,7420.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5.0,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,417.0,0.0,0,640.0,1057.0,GasA,3,Y,1,1057.0,0,0,1057.0,0.0,0,1,0,3.0,1,3,6,Typ,0.0,3.461038961038961,Detchd,1977.0,3.0,2.0,576.0,3.0,3.0,1,0,0,0,0,0,0,0,0,4,2007,WD,Normal,132000.0
959,20,RL,65.0,8450.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5.0,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,5.0,699.0,0.0,0,638.0,1337.0,GasA,5,Y,1,1337.0,0,0,1337.0,1.0,0,2,0,3.0,1,4,6,Typ,0.0,3.461038961038961,Attchd,2003.0,2.0,2.0,531.0,3.0,3.0,1,0,39,0,0,0,0,0,0,10,2007,WD,Normal,185000.0
960,160,FV,30.0,2572.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5.0,1999,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,0.0,4.0,604.0,0.0,0,92.0,696.0,GasA,5,Y,1,696.0,720,0,1416.0,1.0,0,2,1,3.0,1,4,6,Typ,0.0,3.461038961038961,Detchd,1999.0,1.0,2.0,484.0,3.0,3.0,1,0,44,0,0,0,0,0,0,5,2010,WD,Normal,155000.0
961,20,RL,50.0,7207.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7.0,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3.0,3.0,2.5,3.0,696.0,0.0,0,162.0,858.0,GasA,4,Y,1,858.0,0,0,858.0,1.0,0,1,0,2.0,1,3,4,Typ,0.0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0.0,0.0,3.0,3.0,1,117,0,0,0,0,0,0,0,2,2010,WD,Normal,116500.0
962,60,RL,70.04995836802665,12227.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7.0,1977,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,424.0,3,3,CBlock,4.0,3.0,0.0,4.0,896.0,0.0,0,434.0,1330.0,GasA,3,Y,1,1542.0,1330,0,2747.625,1.0,0,2,1,4.0,1,3,10,Typ,1.0,3.0,Attchd,1977.0,3.0,2.0,619.0,3.0,3.0,1,445,190,0,0,0,0,0,0,7,2008,WD,Normal,272000.0
963,160,RL,30.0,2308.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6.0,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,0.0,4.0,556.0,0.0,0,248.0,804.0,GasA,3,Y,1,804.0,744,0,1548.0,1.0,0,2,1,3.0,1,4,7,Typ,1.0,3.0,Detchd,1976.0,1.0,2.0,440.0,3.0,3.0,1,48,0,0,0,0,0,0,0,7,2007,WD,Normal,155000.0
